q,ID1,ID2,beta,LocalOverlap,RegionalOverlap,Homogeneity,TurnoverComp
0,4.16NR,2.16NR,1.73779637377964,0.262203626220363,0.150882825040128,0.150882825040128,0.262203626220363
0,2.16NR,2.15NR,1.65587734241908,0.34412265758092,0.207818930041152,0.207818930041152,0.34412265758092
0,7.23NR,3.10NR,1.69827586206897,0.301724137931034,0.177664974619289,0.177664974619289,0.301724137931034
0,2.16NR,3.10NR,1.6484375,0.3515625,0.213270142180095,0.213270142180095,0.3515625
0,3.16NR,7.23NR,1.66390041493776,0.336099585062241,0.201995012468828,0.201995012468828,0.336099585062241
0,7.23NR,3.10NR,1.69827586206897,0.301724137931034,0.177664974619289,0.177664974619289,0.301724137931034
0,4.16NR,2.16NR,1.73779637377964,0.262203626220363,0.150882825040128,0.150882825040128,0.262203626220363
0,3.16NR,7.23NR,1.66390041493776,0.336099585062241,0.201995012468828,0.201995012468828,0.336099585062241
0,3.10NR,2.16NR,1.6484375,0.3515625,0.213270142180095,0.213270142180095,0.3515625
0,2.16NR,2.15NR,1.65587734241908,0.34412265758092,0.207818930041152,0.207818930041152,0.34412265758092
0,4.16NR,3.10NR,1.67562189054726,0.324378109452736,0.193586698337292,0.193586698337292,0.324378109452736
0,3.10NR,2.16NR,1.6484375,0.3515625,0.213270142180095,0.213270142180095,0.3515625
0,2.16NR,3.10NR,1.6484375,0.3515625,0.213270142180095,0.213270142180095,0.3515625
0,2.15NR,4.16NR,1.58980582524272,0.410194174757281,0.258015267175572,0.258015267175572,0.410194174757281
0,3.16NR,2.16NR,1.69314079422383,0.306859205776173,0.181236673773987,0.181236673773987,0.306859205776173
0,3.16NR,2.16NR,1.69314079422383,0.306859205776173,0.181236673773987,0.181236673773987,0.306859205776173
0,7.23NR,3.10NR,1.69827586206897,0.301724137931034,0.177664974619289,0.177664974619289,0.301724137931034
0,2.16NR,4.16NR,1.73779637377964,0.262203626220363,0.150882825040128,0.150882825040128,0.262203626220363
0,7.23NR,2.15NR,1.69708737864078,0.302912621359223,0.178489702517162,0.178489702517162,0.302912621359223
0,7.9NR,4.16NR,1.45818181818182,0.541818181818182,0.371571072319202,0.371571072319202,0.541818181818182
0,2.15NR,3.16NR,1.5249621785174,0.475037821482602,0.311507936507937,0.311507936507937,0.475037821482602
0,7.9NR,2.15NR,1.59587628865979,0.404123711340206,0.253229974160207,0.253229974160207,0.404123711340206
0,2.16NR,7.23NR,1.56862745098039,0.431372549019608,0.275,0.275,0.431372549019608
0,3.10NR,2.16NR,1.6484375,0.3515625,0.213270142180095,0.213270142180095,0.3515625
0,7.23NR,2.16NR,1.56862745098039,0.431372549019608,0.275,0.275,0.431372549019608
0,3.10NR,2.15NR,1.65485714285714,0.345142857142857,0.208563535911602,0.208563535911602,0.345142857142857
0,7.9NR,7.23NR,1.78255372945638,0.217446270543616,0.121985815602837,0.121985815602837,0.217446270543616
0,7.9NR,3.16NR,1.71184631803629,0.288153681963714,0.168329177057357,0.168329177057357,0.288153681963714
0,2.15NR,7.9NR,1.59587628865979,0.404123711340206,0.253229974160207,0.253229974160207,0.404123711340206
0,3.16NR,2.15NR,1.5249621785174,0.475037821482602,0.311507936507937,0.311507936507937,0.475037821482602
0,2.16NR,3.16NR,1.69314079422383,0.306859205776173,0.181236673773987,0.181236673773987,0.306859205776173
0,7.23NR,7.9NR,1.78255372945638,0.217446270543616,0.121985815602837,0.121985815602837,0.217446270543616
0,3.16NR,4.16NR,1.69658659924147,0.303413400758533,0.178837555886736,0.178837555886736,0.303413400758533
0,2.16NR,3.10NR,1.6484375,0.3515625,0.213270142180095,0.213270142180095,0.3515625
0,4.16NR,3.10NR,1.67562189054726,0.324378109452736,0.193586698337292,0.193586698337292,0.324378109452736
0,7.23NR,2.15NR,1.69708737864078,0.302912621359223,0.178489702517162,0.178489702517162,0.302912621359223
0,2.15NR,7.23NR,1.69708737864078,0.302912621359223,0.178489702517162,0.178489702517162,0.302912621359223
0,4.16NR,7.23NR,1.75813953488372,0.241860465116279,0.137566137566137,0.137566137566137,0.241860465116279
0,3.16NR,2.15NR,1.5249621785174,0.475037821482602,0.311507936507937,0.311507936507937,0.475037821482602
0,2.16NR,3.16NR,1.69314079422383,0.306859205776173,0.181236673773987,0.181236673773987,0.306859205776173
0,2.15NR,7.9NR,1.59587628865979,0.404123711340206,0.253229974160207,0.253229974160207,0.404123711340206
0,7.23NR,4.16NR,1.75813953488372,0.241860465116279,0.137566137566137,0.137566137566137,0.241860465116279
0,7.9NR,2.15NR,1.59587628865979,0.404123711340206,0.253229974160207,0.253229974160207,0.404123711340206
0,3.16NR,2.16NR,1.69314079422383,0.306859205776173,0.181236673773987,0.181236673773987,0.306859205776173
0,7.9NR,3.16NR,1.71184631803629,0.288153681963714,0.168329177057357,0.168329177057357,0.288153681963714
0,3.10NR,3.16NR,1.68171021377672,0.318289786223278,0.189265536723164,0.189265536723164,0.318289786223278
0,2.15NR,2.16NR,1.65587734241908,0.34412265758092,0.207818930041152,0.207818930041152,0.34412265758092
0,2.15NR,7.23NR,1.69708737864078,0.302912621359223,0.178489702517162,0.178489702517162,0.302912621359223
0,7.23NR,2.16NR,1.56862745098039,0.431372549019608,0.275,0.275,0.431372549019608
0,7.9NR,2.16NR,1.73117033603708,0.26882966396292,0.15528781793842,0.15528781793842,0.26882966396292
0,2.15NR,7.23NR,1.69708737864078,0.302912621359223,0.178489702517162,0.178489702517162,0.302912621359223
0,3.10NR,2.15NR,1.65485714285714,0.345142857142857,0.208563535911602,0.208563535911602,0.345142857142857
0,7.23NR,2.16NR,1.56862745098039,0.431372549019608,0.275,0.275,0.431372549019608
0,7.23NR,2.16NR,1.56862745098039,0.431372549019608,0.275,0.275,0.431372549019608
0,4.16NR,3.16NR,1.69658659924147,0.303413400758533,0.178837555886736,0.178837555886736,0.303413400758533
0,4.16NR,2.15NR,1.58980582524272,0.410194174757281,0.258015267175572,0.258015267175572,0.410194174757281
0,3.10NR,7.9NR,1.64552562988705,0.354474370112945,0.215417106652587,0.215417106652587,0.354474370112945
0,4.16NR,2.16NR,1.73779637377964,0.262203626220363,0.150882825040128,0.150882825040128,0.262203626220363
0,4.16NR,2.15NR,1.58980582524272,0.410194174757281,0.258015267175572,0.258015267175572,0.410194174757281
0,7.23NR,3.10NR,1.69827586206897,0.301724137931034,0.177664974619289,0.177664974619289,0.301724137931034
0,2.16NR,7.9NR,1.73117033603708,0.26882966396292,0.15528781793842,0.15528781793842,0.26882966396292
0,2.15NR,7.23NR,1.69708737864078,0.302912621359223,0.178489702517162,0.178489702517162,0.302912621359223
0,3.10NR,2.16NR,1.6484375,0.3515625,0.213270142180095,0.213270142180095,0.3515625
0,7.9NR,4.16NR,1.45818181818182,0.541818181818182,0.371571072319202,0.371571072319202,0.541818181818182
0,7.9NR,3.10NR,1.64552562988705,0.354474370112945,0.215417106652587,0.215417106652587,0.354474370112945
0,7.9NR,7.23NR,1.78255372945638,0.217446270543616,0.121985815602837,0.121985815602837,0.217446270543616
